ID,Time,Summary,Event_team,Opponent,Side,playerno,Player,Player2,Shot_place,Shot_outcome,is_goal,Location,Body_Part,assist_method,Situation,fastbreak,x,y,,,,,,,,,,,,,
13,63:47:00,Shot by Logan Myers hits the woodwork. (left foot from outside the box to the crossbar/center of the goal).,Occidental,Cal Tech,2,16,Logan Myers,,11,4,0,15,2,0,1,0,13,10,,,,,,,,,,,,,
13,68:03:00,"Goal by Joey Schwartz (right foot from outside the box, right side of the pitch, to the bottom left corner)",Occidental,Cal Tech,2,19,Joey Schwartz,,3,1,1,15,1,0,1,0,13,10,,,,,,,,,,,,,
13,70:09:00,Shot by Joey Schwarts is blocked (left foot from the center of the box),Occidental,Cal Tech,2,19,Joey Schwartz,,2,3,0,3,2,0,1,0,12,7,,,,,,,,,,,,,
13,70:51:00,"Goal by Joey Schwartz, assisted by Matthew Teplitz (left foot from the top of the box, to the bottom left corner)",Occidental,Cal Tech,2,19,Joey Schwartz,Matthew Teplitz,3,1,1,3,2,2,1,0,12,7,,,,,,,,,,,,,
13,72:19:00,"Shot by Marcus Blumenfeld, misses high. (left foot from outside the box, left side of the pitch, misses over the top of the goal)",Occidental,Cal Tech,2,9,Marcus Blumenfeld,,10,2,0,15,2,0,1,0,13,10,,,,,,,,,,,,,
13,75:52:00,"Shot by Samir Johnson, misses high. (right from very close range, right side of the 6-yd box, misses over the top of the goal)",Cal Tech,Occidental,1,0,Samir Johnson ,,1,2,0,13,1,0,1,0,12,2,,,,,,,,,,,,,
13,86:20:00,"Shot by Ryan Wilson, misses high. (right foot from the right side of the box, misses high and wide)",Occidental,Cal Tech,2,4,Ryan Wilson,,6,2,0,11,1,0,1,0,18,5,,,,,,,,,,,,,
14,0:55,"Shot by Jasper Brannon, misses high (left foot from outside the box, wayyyyy over the top of the goal))",Occidental,UCSC,1,10,Jasper Brannon,,10,2,0,15,2,0,1,0,13,10,,,,,,,,,,,,,
14,4:57,"Shot by Nicolas Eble is saved by goalie (left foot from 35 yds+, to the center of the goal)",Occidental,UCSC,1,6,Nicolas Eble,,5,1,0,18,2,0,1,0,13,22,,,,,,,,,,,,,
14,10:42,"Shot by Keith McCarty is saved by goalie (right foot free kick from outside the box, left side of the pitch, 35 yds +, to the center of the goal))",UCSC,Occidental,2,0,Keith McCarty,,5,1,0,15,1,0,4,0,13,10,,,,,,,,,,,,,
14,11:04,"Shot by Jack Meeker is saved by goalie (right foot from outside the box, center of the pitch, to the right side of the goal)",Occidental,UCSC,1,13,Jack Meeker,,4,1,0,15,1,0,1,0,13,10,,,,,,,,,,,,,
14,29:45:00,"Shot by Jasper Brannon misses. (right foot taken from 35 yds+, to the right of the goal)",Occidental,UCSC,1,10,Jasper Brannon,,9,2,0,18,1,0,1,0,13,22,,,,,,,,,,,,,
14,20:06,"Shot by Logan Myers is blocked. (left foot free kick from outside the box, hits the wall, center of the box)",Occidental,UCSC,1,16,Logan Myers,,2,3,0,15,2,0,4,0,13,10,,,,,,,,,,,,,
14,22:01,Header by David Paine hit the woodwork (crossbar). (right side of the 6-yd box),Occidental,UCSC,1,5,David Paine,,7,4,0,12,3,0,1,0,15,2,,,,,,,,,,,,,
14,22:05,Shot by Jasper Brannon hits the woodwork (post) (left foot left side of the 6-yd box),Occidental,UCSC,1,10,Jasper Brannon,,7,4,0,10,2,0,1,0,10,2,,,,,,,,,,,,,
14,33:33:00,"Shot by Kailas Dhond, misses high. (fast break; left foot taken from the left side of the box, misses high and wide)",UCSC,Occidental,2,0,Kailas Dhond,,6,2,0,9,2,0,1,1,7,5,,,,,,,,,,,,,
14,39:42:00,Shot by #12 UCSC is blocked. (left foot taken from very close range off of a corner),UCSC,Occidental,2,0,Will Barba,,2,3,0,13,2,2,3,0,12,2,,,,,,,,,,,,,
14,43:02:00,"Shot by Nicolas Eble misses. (left foot from the left side of the box at a difficult angle, misses high)",Occidental,UCSC,1,6,Nicolas Eble,,10,2,0,7,2,0,1,0,2,2,,,,,,,,,,,,,
14,43:42:00,"Shot by #7 UCSC is saved by the goalie. (right foot taken from 35-yds+, to the center of the goal)",UCSC,Occidental,2,0,Kailas Dhond,,5,1,0,18,1,0,1,0,13,22,,,,,,,,,,,,,
14,45:31:00,"Shot by #6 UCSC is saved by the goalie (right foot taken from the center of the box, to the left of the goal)",UCSC,Occidental,2,0,Christian Locatelli,,3,1,0,3,1,0,1,0,12,7,,,,,,,,,,,,,
14,51:46:00,"Shot by Sean Kim, misses high. (right foot taken from outside the box, left side of the pitch, misses over the top of the goal)",Occidental,UCSC,1,12,Sean Kim,,1,2,0,15,1,0,1,0,13,10,,,,,,,,,,,,,
14,60:43:00,Shot by Logan Myers is saved by goalie. (right foot from the right side of the box to the bottom right corner),Occidental,UCSC,1,16,Logan Myers,,4,1,0,11,1,0,1,0,18,5,,,,,,,,,,,,,
14,62:12:00,"Header by David Paine, misses high. (center of the box, over the top)",Occidental,UCSC,1,5,David Paine,,10,2,0,3,3,0,1,0,12,7,,,,,,,,,,,,,
14,65:35:00,"Shot by Ben Blackfield is saved by goalie (right foot from the right side of the box, deflected to the left side of the goal)",UCSC,Occidental,2,0,Ben Blackfied,,3,3,0,11,1,0,1,0,18,5,,,,,,,,,,,,,
14,66:00:00,"Shot by Christian Locatelli is saved by goalie. (left foot taken from very close range, left side of the 6-yd box, to the bottom left corner)",UCSC,Occidental,2,0,Christian Locatelli,,3,1,0,10,2,0,1,0,10,2,,,,,,,,,,,,,
14,67:20:00,"Header by Will Barba, misses wide left. (left side of the 6-yd box, to the left side of the goal, misses over the top)",UCSC,Occidental,2,0,Will Barba,,8,2,0,10,3,0,1,0,10,2,,,,,,,,,,,,,
14,71:47:00,"Shot by Matthew Teplitz, misses wide left. (right foot, dead center of the 6-yd box, misses to the left of the goal)",Occidental,UCSC,1,7,Matthew Teplitz,,8,2,0,3,1,0,1,0,12,7,,,,,,,,,,,,,
14,72:00:00,"Shot by Marcus Blumenfeld misses wide left(right foot taken from the right side of the box, to the left side of the goal).",Occidental,UCSC,1,9,Marcus Blumenfeld,,8,2,0,11,1,0,1,0,18,5,,,,,,,,,,,,,
14,73:43:00,Shot by Marcus Blumenfeld is blocked (left foot taken from the center of 6-yd box),Occidental,UCSC,1,9,Marcus Blumenfeld,,2,3,0,3,2,0,1,0,12,7,,,,,,,,,,,,,
14,74:16:00,"Shot by Spencer Shearer is blocked. (right foot taken from outside the box, blocked in the center of the goal)",Occidental,UCSC,1,3,Spencer Shearer,,2,3,0,15,1,0,1,0,13,10,,,,,,,,,,,,,
14,83:23:00,"Shot by Nicolas Eble, misses wide right (right foot taken from the outside the box, misses wide)",Occidental,UCSC,1,6,Nicolas Eble,,9,2,0,15,1,0,1,0,13,10,,,,,,,,,,,,,
14,84:36:00,"Shot by Nicolas Eble, misses high. (right foot taken taken from the left side of the box, misses high and wide)",Occidental,UCSC,1,6,Nicolas Eble,,10,2,0,9,1,0,1,0,7,5,,,,,,,,,,,,,
14,86:45:00,"Shot by Sean Kim is saved by the goalie. (right foot from the left side of the box, to the center of the goal)",Occidental,UCSC,1,12,Sean Kim,,5,1,0,9,1,0,1,0,7,5,,,,,,,,,,,,,
14,88:36:00,"Shot by Nicolas Eble, misses high. (right foot free kick taken from outside the box, left side of the pitch, misses over the top (center of the goal))",Occidental,UCSC,1,6,Nicolas Eble,,10,2,0,15,1,0,4,0,13,10,,,,,,,,,,,,,
14,89:48:00,"Shot by #12 UCSC is saved by goalie. (header from the center of the box, to the right side of the goal).",UCSC,Occidental,2,0,Will Barba,,4,1,0,3,3,0,1,0,12,7,,,,,,,,,,,,,
15,4:50,"Ben Simon, Adrian Paredes, 30-yds+, off target, to the left, left foot, open play, not a fast break, no goal, pass",Occidental,La Verne,1,8,Ben Simon,Adrian Paredes,8,2,0,18,2,1,1,0,13,22,,,,,,,,,,,,,
15,5:40,"Marcus, outside the box, off target, too high, left foot, open play, not a fast break, no goal",Occidental,La Verne,1,9,Marcus Blumenfeld,,10,2,0,15,2,0,1,0,13,10,,,,,,,,,,,,,
15,8:57,"James Coe, left side of the box, on target, bottom left corner, left foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,James Coe,,3,1,0,9,2,0,1,0,7,5,,,,,,,,,,,,,
15,11:00,"Adrian Paredes, 30-yds+, on target, center of the goal, right foot, open plat, not a fast break, no goal'",Occidental,La Verne,1,14,Adrian Paredes,,5,1,0,18,1,0,1,0,13,22,,,,,,,,,,,,,
15,11:27,"DeRueda, right wing, on target, center of the goal, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,Johnny DeRueda,,5,1,0,5,1,0,1,0,23,6,,,,,,,,,,,,,
15,12:27,"Landeros, 25-yds+, on target, center of the goal, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,Adrian Landeros,,5,1,0,17,1,0,1,0,13,17,,,,,,,,,,,,,
15,13:03,"James Coe, left side of the box, on target, bottom left corner, right foot, not a fast break, no goal",La Verne,Occidental,2,0,Daniel Ortega,,3,1,0,9,1,0,1,0,7,5,,,,,,,,,,,,,
15,15:49,"Adrian, 30-yds+, off target, too high, right foot, free kick, not a fast break, no goal, pass",Occidental,La Verne,1,14,Adrian Paredes,,10,2,0,18,1,1,4,0,13,22,,,,,,,,,,,,,
15,17:39,"Rodriguez, left wing, woodwork, top right corner, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,Cesar Rodriguez,,13,4,0,4,1,0,1,0,2,6,,,,,,,,,,,,,
15,17:44,"DeRueda, right side of the box, on target, center of the goal, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,Johnny DeRueda,,5,1,0,11,1,0,1,1,18,5,,,,,,,,,,,,,
15,17:55,"James Coe, very close range, off target, too high, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,James Coe,,10,2,0,13,1,0,1,0,12,2,,,,,,,,,,,,,
15,34:00:00,"Marcus Blumenfeld, left side of the box, off target, high and wide, left foot, open play, not a fast break, no goal, cross",Occidental,La Verne,1,9,Marcus Blumenfeld,,6,2,0,9,2,2,1,0,7,5,,,,,,,,,,,,,
15,40:00:00,"David Paine, center of the box, blocked, blocked, right foot, open play, not a fast break, no goal",Occidental,La Verne,1,5,David Paine,,2,3,0,3,1,0,1,0,12,7,,,,,,,,,,,,,
15,43:24:00,"Tyler Wray, Miles Robertson, right wing, on target, top left corner, left foot, open play, not a fast break, no goal, through ball",Occidental,La Verne,1,17,Tyler Wray,Miles Robertson,12,1,0,5,2,4,1,0,23,6,,,,,,,,,,,,,
15,43:44:00,"Jake Foster, center of the box, on target, top right corner, right foot, open play, not a fast break, goal",Occidental,La Verne,1,18,Jake Foster,,13,1,1,3,1,0,1,0,12,7,,,,,,,,,,,,,
15,46:52:00,"Ben Simon, outside the box, blocked, blocked, right foot open play, not a fast break, no goal",Occidental,La Verne,1,8,Ben Simon,,2,3,0,15,1,0,1,0,13,10,,,,,,,,,,,,,
15,50:55:00,"Ben Simon, 30-yds+, off target, too high, left foot, open play, not a fast break, no goal",Occidental,La Verne,1,8,Ben Simon,,10,2,0,18,2,0,1,0,13,22,,,,,,,,,,,,,
15,63:13:00,"James Coe, left wing, on target, bottom left corner, right foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,James Coe,,3,1,0,4,1,0,1,0,23,6,,,,,,,,,,,,,
15,67:50:00,"Logan Myers, 25-yds+, blocked, blocked, left foot, open play, not a fast break, no goal",Occidental,La Verne,1,16,Logan Myers,,2,3,0,18,2,0,1,0,13,22,,,,,,,,,,,,,
15,71:21:00,"Rodriguez, let side of the 6-yd box, off target, to the left, left foot, open play, not a fast break, no goal",La Verne,Occidental,2,0,Cesar Rodriguez,,8,2,0,10,2,0,1,0,10,2,,,,,,,,,,,,,
15,74:29:00,"Joey Schwartz, right wing, off target, too high, right foot, open play, not a fast break, no goal",Occidental,La Verne,1,19,Joey Schwartz,,10,2,0,5,1,0,1,0,23,6,,,,,,,,,,,,,
15,76:00:00,"Marcus Blumenfeld, outside the box, blocked, blocked, left foot, open play not a fast break, no goal",Occidental,La Verne,1,9,Marcus Blumenfeld,,2,3,0,15,2,0,1,0,13,10,,,,,,,,,,,,,
15,78:00:00,"Marcus Blumenfeld, Matthew Teplitz, outside the box, off target, to the right, left foot, open play, not a fast break, no goal, through ball",Occidental,La Verne,1,9,Marcus Blumenfeld,Matthew Teplitz,9,2,0,15,2,4,1,0,13,10,,,,,,,,,,,,,
15,89:09:00,"Garcia, left side of the box, on target, top left corner, left foot, open play, not a fast break, no goal, through ball",La Verne,Occidental,2,0,Jovanni Garcia,,12,1,0,9,2,4,1,0,7,5,,,,,,placement,outcome,is_goal,Location,bodypart,assist_method,situation,fastbreak
16,3:14,"Joey, right wing, on target, bottom left corner, right foot, open play, not a fast break, goal, pass",Occidental,Whittier,2,19,Joey Schwartz,Miles Robertson,3,1,1,5,1,1,1,0,23,6,,,,,,,,,,,,,
16,4:53,"right side of the box, off target, to the right, left foot, open play, not a fast break, no goal",Whittier,Occidental,1,0,RayRay Roberson,,9,2,0,11,2,0,1,0,18,5,,,,,,,,,,,,,
16,5:41,"30-yds+, off target, too high, right foot, open play, not a fast break, no goal",Whittier,Occidental,1,0,Sam Johnson,,10,2,0,18,1,0,1,0,13,22,,,,,,,,,,,,,
16,15:46,"Tep, right wing, blocked, blocked, right foot, open play, not a fast break, no goal",Occidental,Whittier,2,7,Matthew Teplitz,,2,3,0,5,1,0,1,0,23,6,,,,,,,,,,,,,
16,15:54,"center of the box, on target, bottom right corner, right foot, open play, not a fast break, no goal",Occidental,Whittier,2,9,Marcus Blumenfeld,,4,1,0,3,1,0,1,0,12,7,,,,,,,,,,,,,
16,17:32,"25-yds+, on target, center of the goal, right foot, open play, fast break, no goal",Whittier,Occidental,1,0,Banks Telkamp,,5,1,0,17,1,0,1,0,13,17,,,,,,,,,,,,,
16,46:47:00,"25-yds+, on target, center of the goal, left foot, open play, not a fast break, no goal, ",Whittier,Occidental,1,0,Matteo Loi,,5,1,0,17,2,0,1,0,13,17,,,,,,,,,,,,,
16,48:13:00,"center of the box, on target, bottomg right corner, right foot, open play, fast break, no goal",Whittier,Occidental,1,0,RayRay Roberson,,4,1,0,3,1,0,1,1,12,7,,,,,,,,,,,,,
16,49:04:00,"25-yds+, blocked, blocked, right foot, open play, not a fast break, no goal",Whittier,Occidental,1,0,Banks Telkamp,,2,3,0,17,1,0,1,0,13,17,,,,,,,,,,,,,
16,53:53:00,"outside the box, off target, too high, right foot, open play, not a fast break, no goal, pass",Whittier,Occidental,1,0,Matteo Loi,,10,2,0,15,1,1,1,0,13,10,,,,,,,,,,,,,
16,55:03:00,"right side of the 6-yd box, off target, to the right, right foot, open play, not a fast break, no goal, cross",Occidental,Whittier,2,13,Jack Meeker,,4,2,0,12,1,2,1,0,15,2,,,,,,,,,,,,,
16,78:45:00,"30-yds+, on target, center of the goal, left foot, open play, fast break, no goal, pass",Occidental,Whittier,2,16,Logan Myers,,5,1,0,18,2,1,1,1,13,22,,,,,,,,,,,,,
16,82:33:00,"right wing, on target, top left corner, right foot, open play, not a fast break, no goal",Occidental,Whittier,2,13,Jack Meeker,,12,1,0,5,1,0,1,0,23,6,,,,,,,,,,,,,
16,89:48:00,"outside the box, blocked, blocked, left foot, set piece, not a fast break, no goal",Whittier,Occidental,1,0,Banks Telkamp,,2,3,0,15,2,0,3,0,13,10,,,,,,,,,,,,,
